Sample ID,Repo,PR #,PR URL,Disclosure Present,Disclosure Classification,Notes
"qutip/qutip#2570","qutip/qutip","2570","https://github.com/qutip/qutip/pull/2570","No","None",""
"qutip/qutip#2946","qutip/qutip","2946","https://github.com/qutip/qutip/pull/2946","No","None",""
"qutip/qutip#2875","qutip/qutip","2875","https://github.com/qutip/qutip/pull/2875","No","None",""
"qutip/qutip#2852","qutip/qutip","2852","https://github.com/qutip/qutip/pull/2852","Yes","Positive",""
"qutip/qutip#2949","qutip/qutip","2949","https://github.com/qutip/qutip/pull/2949","Yes","Negative",""
"qutip/qutip#2980","qutip/qutip","2980","https://github.com/qutip/qutip/pull/2980","Yes","Negative",""
"qutip/qutip#2964","qutip/qutip","2964","https://github.com/qutip/qutip/pull/2964","Yes","Positive",""
"qutip/qutip#2969","qutip/qutip","2969","https://github.com/qutip/qutip/pull/2969","Yes","Positive",""
"qutip/qutip#2935","qutip/qutip","2935","https://github.com/qutip/qutip/pull/2935","No","None",""
"qutip/qutip#2956","qutip/qutip","2956","https://github.com/qutip/qutip/pull/2956","Yes","Positive",""
"qutip/qutip#2844","qutip/qutip","2844","https://github.com/qutip/qutip/pull/2844","No","None",""
"qutip/qutip#2920","qutip/qutip","2920","https://github.com/qutip/qutip/pull/2920","No","None",""
"qutip/qutip#2898","qutip/qutip","2898","https://github.com/qutip/qutip/pull/2898","Yes","Positive",""
"qutip/qutip#2979","qutip/qutip","2979","https://github.com/qutip/qutip/pull/2979","Yes","Positive",""
"searxng/searxng#6534","searxng/searxng","6534","https://github.com/searxng/searxng/pull/6534","Yes","Positive",""
"searxng/searxng#6266","searxng/searxng","6266","https://github.com/searxng/searxng/pull/6266","Yes","Negative",""
"searxng/searxng#6219","searxng/searxng","6219","https://github.com/searxng/searxng/pull/6219","Yes","Negative",""
"searxng/searxng#6092","searxng/searxng","6092","https://github.com/searxng/searxng/pull/6092","Yes","Negative","tick box but no ai"
"searxng/searxng#6045","searxng/searxng","6045","https://github.com/searxng/searxng/pull/6045","Yes","Negative",""
"searxng/searxng#6404","searxng/searxng","6404","https://github.com/searxng/searxng/pull/6404","Yes","Positive",""
"searxng/searxng#5960","searxng/searxng","5960","https://github.com/searxng/searxng/pull/5960","Yes","Negative",""
"searxng/searxng#6059","searxng/searxng","6059","https://github.com/searxng/searxng/pull/6059","No","None",""
"searxng/searxng#6473","searxng/searxng","6473","https://github.com/searxng/searxng/pull/6473","Yes","Negative",""
"searxng/searxng#6408","searxng/searxng","6408","https://github.com/searxng/searxng/pull/6408","Yes","Negative",""
"searxng/searxng#6571","searxng/searxng","6571","https://github.com/searxng/searxng/pull/6571","Yes","Positive","Cursor helped but checkbox ticked"
"searxng/searxng#6300","searxng/searxng","6300","https://github.com/searxng/searxng/pull/6300","Yes","Negative",""
"searxng/searxng#1484","searxng/searxng","1484","https://github.com/searxng/searxng/pull/1484","No","None",""
"searxng/searxng#6072","searxng/searxng","6072","https://github.com/searxng/searxng/pull/6072","No","None",""
"searxng/searxng#6253","searxng/searxng","6253","https://github.com/searxng/searxng/pull/6253","Yes","Negative",""
"searxng/searxng#6090","searxng/searxng","6090","https://github.com/searxng/searxng/pull/6090","Yes","Negative","conforms to AI policy checkbox"
"searxng/searxng#6483","searxng/searxng","6483","https://github.com/searxng/searxng/pull/6483","Yes","Negative",""
"searxng/searxng#6482","searxng/searxng","6482","https://github.com/searxng/searxng/pull/6482","Yes","Positive",""
"searxng/searxng#6286","searxng/searxng","6286","https://github.com/searxng/searxng/pull/6286","Yes","Negative",""
"searxng/searxng#5922","searxng/searxng","5922","https://github.com/searxng/searxng/pull/5922","Yes","Positive",""
"sympy/sympy#29918","sympy/sympy","29918","https://github.com/sympy/sympy/pull/29918","Yes","Positive",""
"sympy/sympy#30020","sympy/sympy","30020","https://github.com/sympy/sympy/pull/30020","Yes","Positive",""
"sympy/sympy#29810","sympy/sympy","29810","https://github.com/sympy/sympy/pull/29810","Yes","Negative",""
"sympy/sympy#30025","sympy/sympy","30025","https://github.com/sympy/sympy/pull/30025","No","None",""
"sympy/sympy#29824","sympy/sympy","29824","https://github.com/sympy/sympy/pull/29824","Yes","Positive",""
"sympy/sympy#29894","sympy/sympy","29894","https://github.com/sympy/sympy/pull/29894","Yes","Positive",""
"sympy/sympy#29294","sympy/sympy","29294","https://github.com/sympy/sympy/pull/29294","No","None",""
"sympy/sympy#30137","sympy/sympy","30137","https://github.com/sympy/sympy/pull/30137","Yes","Positive",""
"sympy/sympy#30301","sympy/sympy","30301","https://github.com/sympy/sympy/pull/30301","Yes","Positive",""
"sympy/sympy#30044","sympy/sympy","30044","https://github.com/sympy/sympy/pull/30044","Yes","Negative",""
"sympy/sympy#30296","sympy/sympy","30296","https://github.com/sympy/sympy/pull/30296","No","None",""
"sympy/sympy#28532","sympy/sympy","28532","https://github.com/sympy/sympy/pull/28532","Yes","Positive","written doc strings using AI"
"sympy/sympy#29943","sympy/sympy","29943","https://github.com/sympy/sympy/pull/29943","Yes","Positive",""
"sympy/sympy#30174","sympy/sympy","30174","https://github.com/sympy/sympy/pull/30174","Yes","Positive",""
"sympy/sympy#29626","sympy/sympy","29626","https://github.com/sympy/sympy/pull/29626","No","None",""
"sympy/sympy#29902","sympy/sympy","29902","https://github.com/sympy/sympy/pull/29902","Yes","Positive",""
"sympy/sympy#29744","sympy/sympy","29744","https://github.com/sympy/sympy/pull/29744","No","None",""
"sympy/sympy#30267","sympy/sympy","30267","https://github.com/sympy/sympy/pull/30267","Yes","Negative",""
"sympy/sympy#29253","sympy/sympy","29253","https://github.com/sympy/sympy/pull/29253","Yes","Positive",""
"sympy/sympy#29844","sympy/sympy","29844","https://github.com/sympy/sympy/pull/29844","Yes","Positive",""
"MDAnalysis/mdanalysis#5427","MDAnalysis/mdanalysis","5427","https://github.com/MDAnalysis/mdanalysis/pull/5427","Yes","Negative","""NO"""
"MDAnalysis/mdanalysis#5374","MDAnalysis/mdanalysis","5374","https://github.com/MDAnalysis/mdanalysis/pull/5374","Yes","Negative",""
"MDAnalysis/mdanalysis#5321","MDAnalysis/mdanalysis","5321","https://github.com/MDAnalysis/mdanalysis/pull/5321","Yes","Positive",""
"MDAnalysis/mdanalysis#5411","MDAnalysis/mdanalysis","5411","https://github.com/MDAnalysis/mdanalysis/pull/5411","Yes","Positive",""
"MDAnalysis/mdanalysis#5448","MDAnalysis/mdanalysis","5448","https://github.com/MDAnalysis/mdanalysis/pull/5448","Yes","Negative",""
"MDAnalysis/mdanalysis#5139","MDAnalysis/mdanalysis","5139","https://github.com/MDAnalysis/mdanalysis/pull/5139","No","None",""
"MDAnalysis/mdanalysis#5396","MDAnalysis/mdanalysis","5396","https://github.com/MDAnalysis/mdanalysis/pull/5396","No","Ambiguous","not removed yes/no"
"MDAnalysis/mdanalysis#5406","MDAnalysis/mdanalysis","5406","https://github.com/MDAnalysis/mdanalysis/pull/5406","Yes","Negative",""
"MDAnalysis/mdanalysis#5446","MDAnalysis/mdanalysis","5446","https://github.com/MDAnalysis/mdanalysis/pull/5446","Yes","Positive","changed from no to yes"
"MDAnalysis/mdanalysis#5389","MDAnalysis/mdanalysis","5389","https://github.com/MDAnalysis/mdanalysis/pull/5389","No","None",""
"MDAnalysis/mdanalysis#5394","MDAnalysis/mdanalysis","5394","https://github.com/MDAnalysis/mdanalysis/pull/5394","Yes","Negative",""
"MDAnalysis/mdanalysis#5423","MDAnalysis/mdanalysis","5423","https://github.com/MDAnalysis/mdanalysis/pull/5423","Yes","Negative",""
"MDAnalysis/mdanalysis#5424","MDAnalysis/mdanalysis","5424","https://github.com/MDAnalysis/mdanalysis/pull/5424","Yes","Negative",""
"MDAnalysis/mdanalysis#5366","MDAnalysis/mdanalysis","5366","https://github.com/MDAnalysis/mdanalysis/pull/5366","Yes","Negative",""
"MDAnalysis/mdanalysis#5425","MDAnalysis/mdanalysis","5425","https://github.com/MDAnalysis/mdanalysis/pull/5425","Yes","Negative",""
"MDAnalysis/mdanalysis#5409","MDAnalysis/mdanalysis","5409","https://github.com/MDAnalysis/mdanalysis/pull/5409","No","None","didnt remove yes/no"
"MDAnalysis/mdanalysis#5384","MDAnalysis/mdanalysis","5384","https://github.com/MDAnalysis/mdanalysis/pull/5384","No","None","didnt remove yes/no"
"MDAnalysis/mdanalysis#5452","MDAnalysis/mdanalysis","5452","https://github.com/MDAnalysis/mdanalysis/pull/5452","Yes","Negative",""
"MDAnalysis/mdanalysis#5402","MDAnalysis/mdanalysis","5402","https://github.com/MDAnalysis/mdanalysis/pull/5402","Yes","Negative",""
"MDAnalysis/mdanalysis#5267","MDAnalysis/mdanalysis","5267","https://github.com/MDAnalysis/mdanalysis/pull/5267","Yes","Positive",""
"kiali/kiali#9803","kiali/kiali","9803","https://github.com/kiali/kiali/pull/9803","Yes","Positive","Made with cursor"
"kiali/kiali#9702","kiali/kiali","9702","https://github.com/kiali/kiali/pull/9702","Yes","Positive",""
"kiali/kiali#9911","kiali/kiali","9911","https://github.com/kiali/kiali/pull/9911","No","None",""
"kiali/kiali#9777","kiali/kiali","9777","https://github.com/kiali/kiali/pull/9777","Yes","Positive",""
"kiali/kiali#10229","kiali/kiali","10229","https://github.com/kiali/kiali/pull/10229","Yes","Positive",""
"kiali/kiali#9791","kiali/kiali","9791","https://github.com/kiali/kiali/pull/9791","No","None",""
"kiali/kiali#9741","kiali/kiali","9741","https://github.com/kiali/kiali/pull/9741","Yes","Positive",""
"kiali/kiali#10066","kiali/kiali","10066","https://github.com/kiali/kiali/pull/10066","Yes","Positive",""
"kiali/kiali#9957","kiali/kiali","9957","https://github.com/kiali/kiali/pull/9957","Yes","Positive",""
"kiali/kiali#9654","kiali/kiali","9654","https://github.com/kiali/kiali/pull/9654","No","None",""
"kiali/kiali#10258","kiali/kiali","10258","https://github.com/kiali/kiali/pull/10258","No","None",""
"kiali/kiali#9750","kiali/kiali","9750","https://github.com/kiali/kiali/pull/9750","No","None",""
"kiali/kiali#9853","kiali/kiali","9853","https://github.com/kiali/kiali/pull/9853","Yes","Positive",""
"kiali/kiali#9962","kiali/kiali","9962","https://github.com/kiali/kiali/pull/9962","Yes","Positive",""
"kiali/kiali#9808","kiali/kiali","9808","https://github.com/kiali/kiali/pull/9808","No","None",""
"kiali/kiali#9959","kiali/kiali","9959","https://github.com/kiali/kiali/pull/9959","Yes","Positive",""
"kiali/kiali#9973","kiali/kiali","9973","https://github.com/kiali/kiali/pull/9973","No","None",""
"kiali/kiali#9817","kiali/kiali","9817","https://github.com/kiali/kiali/pull/9817","No","None",""
"kiali/kiali#9774","kiali/kiali","9774","https://github.com/kiali/kiali/pull/9774","Yes","Positive",""
"kiali/kiali#10049","kiali/kiali","10049","https://github.com/kiali/kiali/pull/10049","No","None",""
"stan-dev/stan#3410","stan-dev/stan","3410","https://github.com/stan-dev/stan/pull/3410","No","None",""
"stan-dev/stan#3408","stan-dev/stan","3408","https://github.com/stan-dev/stan/pull/3408","No","None",""
"stan-dev/stan#3392","stan-dev/stan","3392","https://github.com/stan-dev/stan/pull/3392","No","None",""
"stan-dev/stan#3402","stan-dev/stan","3402","https://github.com/stan-dev/stan/pull/3402","Yes","Positive",""
"stan-dev/stan#3416","stan-dev/stan","3416","https://github.com/stan-dev/stan/pull/3416","No","None",""
"stan-dev/stan#3415","stan-dev/stan","3415","https://github.com/stan-dev/stan/pull/3415","No","None",""
"stan-dev/stan#3379","stan-dev/stan","3379","https://github.com/stan-dev/stan/pull/3379","No","None",""
"stan-dev/stan#3417","stan-dev/stan","3417","https://github.com/stan-dev/stan/pull/3417","No","None",""
"stan-dev/stan#3395","stan-dev/stan","3395","https://github.com/stan-dev/stan/pull/3395","No","None",""
"stan-dev/stan#3390","stan-dev/stan","3390","https://github.com/stan-dev/stan/pull/3390","No","None","None"
"stan-dev/stan#3377","stan-dev/stan","3377","https://github.com/stan-dev/stan/pull/3377","No","None",""
"stan-dev/stan#3411","stan-dev/stan","3411","https://github.com/stan-dev/stan/pull/3411","No","None",""
"stan-dev/stan#3418","stan-dev/stan","3418","https://github.com/stan-dev/stan/pull/3418","No","None",""
"stan-dev/stan#3406","stan-dev/stan","3406","https://github.com/stan-dev/stan/pull/3406","No","None",""
"stan-dev/stan#3394","stan-dev/stan","3394","https://github.com/stan-dev/stan/pull/3394","No","None",""
"stan-dev/stan#3412","stan-dev/stan","3412","https://github.com/stan-dev/stan/pull/3412","No","None",""
"stan-dev/stan#3405","stan-dev/stan","3405","https://github.com/stan-dev/stan/pull/3405","No","None",""
"stan-dev/stan#3419","stan-dev/stan","3419","https://github.com/stan-dev/stan/pull/3419","No","None",""
"stan-dev/stan#3409","stan-dev/stan","3409","https://github.com/stan-dev/stan/pull/3409","No","None",""
"stan-dev/stan#3391","stan-dev/stan","3391","https://github.com/stan-dev/stan/pull/3391","No","None",""
"cuthbertLab/music21#1997","cuthbertLab/music21","1997","https://github.com/cuthbertLab/music21/pull/1997","Yes","Positive",""
"cuthbertLab/music21#846","cuthbertLab/music21","846","https://github.com/cuthbertLab/music21/pull/846","No","None",""
"cuthbertLab/music21#2005","cuthbertLab/music21","2005","https://github.com/cuthbertLab/music21/pull/2005","No","None",""
"cuthbertLab/music21#1922","cuthbertLab/music21","1922","https://github.com/cuthbertLab/music21/pull/1922","No","None",""
"cuthbertLab/music21#1918","cuthbertLab/music21","1918","https://github.com/cuthbertLab/music21/pull/1918","No","None",""
"cuthbertLab/music21#1993","cuthbertLab/music21","1993","https://github.com/cuthbertLab/music21/pull/1993","Yes","Positive",""
"cuthbertLab/music21#1892","cuthbertLab/music21","1892","https://github.com/cuthbertLab/music21/pull/1892","No","None",""
"cuthbertLab/music21#1933","cuthbertLab/music21","1933","https://github.com/cuthbertLab/music21/pull/1933","Yes","Positive",""
"cuthbertLab/music21#1991","cuthbertLab/music21","1991","https://github.com/cuthbertLab/music21/pull/1991","Yes","Positive",""
"cuthbertLab/music21#1996","cuthbertLab/music21","1996","https://github.com/cuthbertLab/music21/pull/1996","Yes","Positive",""
"cuthbertLab/music21#2012","cuthbertLab/music21","2012","https://github.com/cuthbertLab/music21/pull/2012","Yes","Positive",""
"cuthbertLab/music21#1919","cuthbertLab/music21","1919","https://github.com/cuthbertLab/music21/pull/1919","Yes","Positive",""
"cuthbertLab/music21#1937","cuthbertLab/music21","1937","https://github.com/cuthbertLab/music21/pull/1937","Yes","Positive",""
"cuthbertLab/music21#1807","cuthbertLab/music21","1807","https://github.com/cuthbertLab/music21/pull/1807","No","None",""
"cuthbertLab/music21#2001","cuthbertLab/music21","2001","https://github.com/cuthbertLab/music21/pull/2001","Yes","Positive",""
"cuthbertLab/music21#1902","cuthbertLab/music21","1902","https://github.com/cuthbertLab/music21/pull/1902","Yes","Positive",""
"cuthbertLab/music21#1917","cuthbertLab/music21","1917","https://github.com/cuthbertLab/music21/pull/1917","No","None",""
"cuthbertLab/music21#1948","cuthbertLab/music21","1948","https://github.com/cuthbertLab/music21/pull/1948","No","None",""
"cuthbertLab/music21#1706","cuthbertLab/music21","1706","https://github.com/cuthbertLab/music21/pull/1706","No","None",""
"cuthbertLab/music21#1999","cuthbertLab/music21","1999","https://github.com/cuthbertLab/music21/pull/1999","No","None",""
